REG_ENT_ID,RN,REG_ENT_NAME,CNTY_NAME,LATITUDE,LONGITUDE,CITY_NAME,PHYS_LOC_DESC_TXT,DELIV_TXT,CITY_NAME_1,USPS_STATE_CD,ZIP_CD,NEAR_CITY_NAME,LOC_ZIP_TXT
137152082003228,RN103828851,"HARBOUR, ROBERT T JR",TARRANT,0,0,, ,,,,, ,     
767153832003228,RN103829057,"GLEASON, MICHAEL ALVIN",TARRANT,0,0,, ,,,,, ,     
648154202003228,RN103829131,"ANDRESS, CHRISTY L",TARRANT,0,0,, ,,,,, ,     
397155152003228,RN103829297,"MOURNING, JAMES D",TARRANT,0,0,, ,,,,,AZLE,76020
500157842003228,RN103829867,"CRAVY, JACK A",TARRANT,0,0,, ,,,,, ,     
886159802003228,RN103830212,"ASHCRAFT, KENNETH R",TARRANT,0,0,, ,,,,, ,     
838159932003228,RN103830246,"KRAMER, MARK S",TARRANT,0,0,, ,,,,, ,     
472161122003228,RN103830477,"BECK, DOUGLAS M",TARRANT,0,0,, ,,,,, ,     
206162072003228,RN103830659,"ANDRESS, JOHN L",TARRANT,0,0,, ,,,,, ,     
77162392003228,RN103830733,"BABEK, G DAVID",TARRANT,0,0,, ,,,,, ,     
350164612003228,RN103831186,"OCONNOR, JAMES M",TARRANT,0,0,, ,,,,, ,     
907166092003228,RN103831442,"MITCHELL, DARIN DEE",TARRANT,0,0,, ,,,,, ,     
688170152003228,RN103832176,"MACKEY, LARRY",TARRANT,0,0,, ,,,,,AZLE,76020
27172752003228,RN103832556,"DOCKERY, JOHN D JR",TARRANT,0,0,, ,,,,, ,     
612174092003228,RN103832796,"HOLDER, BILL T",TARRANT,0,0,, ,,,,, ,     
829179972003228,RN103833778,"MEADORS, FRANK LEE",TARRANT,0,0,, ,,,,, ,     
591180782003228,RN103833927,"MACH, PATRICK DAVID",TARRANT,0,0,, ,,,,, ,     
433181332003228,RN103834016,"DELGADO, JOSE III",TARRANT,0,0,, ,,,,, ,     
221181952003228,RN103834149,"DURHAM, STANLEY S",TARRANT,0,0,, ,,,,, ,     
52182502003228,RN103834255,"RICHARD, MITCHELL D",TARRANT,0,0,, ,,,,, ,     
23182592003228,RN103834271,"SABOLSKI, STEVEN MARK",TARRANT,0,0,, ,,,,, ,     
901182922003228,RN103834354,"DEUSON, DAVID WAYNE",TARRANT,0,0,, ,,,,, ,     
824183292003228,RN103834388,"CARRILLO, RANDY L",TARRANT,0,0,, ,,,,, ,     
280184852003228,RN103834743,"GALL, LOREN",TARRANT,0,0,, ,,,,, ,     
237188652003228,RN103835351,"HENDRIX, SAMUEL B",TARRANT,0,0,, ,,,,, ,     
222188732003228,RN103835369,"KIESCHNICK, AUDIE D",TARRANT,0,0,, ,,,,, ,     
915189702003228,RN103835559,"WALLERSTEDT, DARREN L",TARRANT,0,0,, ,,,,, ,     
520191072003228,RN103835799,"ROGERS, RANDALL K",TARRANT,0,0,, ,,,,, ,     
192192312003228,RN103835963,"HAMPTON, JOHN W",TARRANT,0,0,, ,,,,, ,     
514194502003228,RN103836367,"MCDONALD, PAUL A",TARRANT,0,0,, ,,,,,AZLE,76020
660198282003228,RN103836854,"NEVELING, RICHARD R",TARRANT,0,0,, ,,,,, ,     
550199002003228,RN103836920,"LOY, LARRY B",TARRANT,0,0,, ,,,,, ,     
217200022003228,RN103837118,"SWAGER, JOHN M",TARRANT,0,0,, ,,,,, ,     
983200812003228,RN103837258,"SONSEL, TOM E",TARRANT,0,0,, ,,,,, ,     
972200842003228,RN103837266,"TRITTEN, RONALD C",TARRANT,0,0,, ,,,,, ,     
927201172003228,RN103837282,"NEWMANN, STEVE",TARRANT,0,0,, ,,,,, ,     
750201892003228,RN103837399,"TIERNEY, RON",TARRANT,0,0,, ,,,,, ,     
501202852003228,RN103837530,"HILL, JEFF A",TARRANT,0,0,, ,,,,, ,     
443203142003228,RN103837571,"DUMLER, STEPHEN E",TARRANT,0,0,, ,,,,, ,     
320203722003228,RN103837654,"PHILLIPS, JARROD S",TARRANT,0,0,, ,,,,,AZLE,76020
187204392003228,RN103837746,"FLECK, TAMERA",TARRANT,0,0,, ,,,,, ,     
50204912003228,RN103837829,"CORNELL, ROSA A",TARRANT,0,0,, ,,,,, ,     
535206652003228,RN103838116,"RAINEY, RICHARD G",TARRANT,0,0,, ,,,,, ,     
240207782003228,RN103838298,"ISBELL, CURTIS L",TARRANT,0,0,, ,,,,, ,     
9208692003228,RN103838447,"SCOTT, OWEN E",TARRANT,0,0,, ,,,,, ,     
982208762003228,RN103838462,"HARVEY, PERRY A",TARRANT,0,0,, ,,,,, ,     
964208812003228,RN103838470,"DOUGLAS, LANCE C",TARRANT,0,0,, ,,,,, ,     
729209602003228,RN103838603,"BRANDT, HANS EDWARD",TARRANT,0,0,, ,,,,, ,     
561210142003228,RN103838694,"FETTER, SEAN C",TARRANT,0,0,, ,,,,, ,     
345210702003228,RN103838819,"SHORES, ROBIN K",TARRANT,0,0,, ,,,,, ,     
966214682003228,RN103839585,"BENAVIDES, JOSE RAMON",TARRANT,0,0,, ,,,,, ,     
841215022003228,RN103839668,"WILTSHIRE, SAMMY J",TARRANT,0,0,, ,,,,, ,     
747215472003228,RN103839692,"JACO, TEDDY L",TARRANT,0,0,, ,,,,, ,     
728215532003228,RN103839700,"COOK, PATRICIA J",TARRANT,0,0,, ,,,,, ,     
848217752003228,RN103840252,"LENTZ, LLOYD A",TARRANT,0,0,, ,,,,, ,     
644218262003228,RN103840351,"BLAYLOCK, ANTHONY LOGAN",TARRANT,0,0,, ,,,,, ,     
505218682003228,RN103840443,"BUNTON, CHRISTOPHER L",TARRANT,0,0,, ,,,,,BURLESON,76028
479218762003228,RN103840468,"FIELDER, JOHN M",TARRANT,0,0,, ,,,,, ,     
437218822003228,RN103840492,"KOCH, SPENCER K",TARRANT,0,0,, ,,,,, ,     
106219632003228,RN103840690,"WILSON, TEDDY LEE",TARRANT,0,0,, ,,,,, ,     
716221792003228,RN103841151,"HESTER, CURTIS A",TARRANT,0,0,, ,,,,, ,     
802222012003228,RN103841193,"CINECEROS, FERNANDO",TARRANT,0,0,, ,,,,,FORT WORTH,76126
147222842003228,RN103841409,"REYNA, HERNAN B",TARRANT,0,0,, ,,,,, ,     
691224462003228,RN103841714,"MUNOZ, OLIVIA DOMINGA",TARRANT,0,0,, ,,,,, ,     
951225122003228,RN103841870,"DAVIDSON, EDWARD GILL",TARRANT,0,0,, ,,,,, ,     
270226052003228,RN103842050,"BOYKIN, JASON L",TARRANT,0,0,, ,,,,, ,     
890227942003228,RN103842415,"CHAMBERS, WILLIAM PAUL",TARRANT,0,0,, ,,,,, ,     
986228212003228,RN103842464,"HENRY, STEPHEN CRAIG",TARRANT,0,0,, ,,,,, ,     
316229112003228,RN103842654,"ORTIZ, CHRIS P",TARRANT,0,0,, ,,,,, ,     
686230182003228,RN103842894,"BARNARD, JASON W",TARRANT,0,0,, ,,,,,BANDERA,78003
898230652003228,RN103843033,"MILLER, JULIUS E",TARRANT,0,0,, ,,,,, ,     
291231772003228,RN103843256,"BURCH, JOEY F JR",TARRANT,0,0,, ,,,,, ,     
592232592003228,RN103843421,"RUST, TERRY W",TARRANT,0,0,, ,,,,, ,     
815233162003228,RN103843553,"SHAWL, DAVID L",TARRANT,0,0,, ,,,,, ,     
928233442003228,RN103843637,"GARRETT, HAROLD L",TARRANT,0,0,, ,,,,,FORT WORTH,76137
636235082003228,RN103844064,"PADILLA, SAMMY CASTILLEJA",TARRANT,0,0,, ,,,,, ,     
257236752003228,RN103844429,"THOMAS, JAY R",TARRANT,0,0,, ,,,,, ,     
340236992003228,RN103844478,"STIDWILL, GAVIN JOSEPH",TARRANT,0,0,, ,,,,, ,     
444237222003228,RN103844528,"HAILE, JIMMY",TARRANT,0,0,, ,,,,, ,     
817238052003228,RN103844767,"SCHMUCK, WALLACE K",TARRANT,0,0,, ,,,,, ,     
538242302003228,RN103845756,"MCLANE, MARY N",TARRANT,0,0,, ,,,,, ,     
762242852003228,RN103845889,"BRADY, JEFFREY D",TARRANT,0,0,, ,,,,, ,     
803242932003228,RN103845913,"CHAPLIN, ALBERT B",TARRANT,0,0,, ,,,,, ,     
506244852003228,RN103846325,"TREJO, VIDAL",TARRANT,0,0,, ,,,,,FORT WORTH,76179
642245252003228,RN103846416,"BOSTON, LARRY GLENN",TARRANT,0,0,, ,,,,, ,     
211249482003228,RN103847323,"LEARN, KRISTOPHER LANDON",TARRANT,0,0,, ,,,,, ,     
964251412003228,RN103847760,"HOLDER, JERRY",TARRANT,0,0,, ,,,,, ,     
13251532003228,RN103847802,"REYNOLDS, SHARON K",TARRANT,0,0,, ,,,,, ,     
108251702003228,RN103847869,"KAEMMERLING, JOHN W",TARRANT,0,0,, ,,,,, ,     
627252842003228,RN103848206,"LINDSEY, SCOTT",TARRANT,0,0,, ,,,,,SOUTHLAKE,76092
994253552003228,RN103848438,"ASBELL, DAVID W",TARRANT,0,0,, ,,,,, ,     
249254052003228,RN103848602,"SARBER, JOHN O",TARRANT,0,0,, ,,,,, ,     
560254792003228,RN103848776,"WOOD, EMIL W",TARRANT,0,0,, ,,,,,AZLE,76020
715255132003228,RN103848859,"HAAS, HAL",TARRANT,0,0,, ,,,,, ,     
799255452003228,RN103848891,"STOKES, TRACY",TARRANT,0,0,, ,,,,, ,     
821255482003228,RN103848909,"LONG, JIM CHARLES",TARRANT,0,0,, ,,,,, ,     
161256512003228,RN103849097,"RAMSEY, MARK LESLIE",TARRANT,0,0,, ,,,,, ,     
650257862003228,RN103849386,"SCHOBER, JOHNNY R",TARRANT,0,0,, ,,,,, ,     
867258322003228,RN103849519,"BAZAN, FRANK",TARRANT,0,0,, ,,,,, ,     
989258662003228,RN103849576,"NITZ, STEPHEN ARTHUR",TARRANT,0,0,, ,,,,, ,     
475259722003228,RN103849865,"SWENSON, RAYMOND",TARRANT,0,0,, ,,,,, ,     
504259752003228,RN103849881,"GOMEZ, MARK A",TARRANT,0,0,, ,,,,, ,     
520259772003228,RN103849899,"CRAMPTON, ROSS NEWTON JR",TARRANT,0,0,, ,,,,, ,     
665260252003228,RN103849956,"DRAIS, DAVID M",TARRANT,0,0,, ,,,,, ,     
697260302003228,RN103849972,"OWEN, THOMAS ANDREW",TARRANT,0,0,, ,,,,, ,     
96261272003228,RN103850186,"KEARNEY, JAMES J",TARRANT,0,0,, ,,,,, ,     
234261622003228,RN103850251,"LIZAK, BRIAN JAMES",TARRANT,0,0,, ,,,,, ,     
449262322003228,RN103850350,"GUPTIN, JESSE J III",TARRANT,0,0,, ,,,,, ,     
540262542003228,RN103850418,"HARTZ, DANIEL",TARRANT,0,0,, ,,,,, ,     
31263762003228,RN103850723,"DOVEL, TIMOTHY C",TARRANT,0,0,, ,,,,,BRADY,76825
407264672003228,RN103850921,"DOSHIER, JOHN EDD",TARRANT,0,0,, ,,,,, ,     
244266652003228,RN103851440,"EPPS, JAMES R",TARRANT,0,0,, ,,,,,BEDFORD,76022
670267412003228,RN103851671,"STOLZ, ELIZABETH A",TARRANT,0,0,, ,,,,, ,     
994268142003228,RN103851895,"KALINOWSKI, JEFFREY R",TARRANT,0,0,, ,,,,,AZLE,76020
415269252003228,RN103852117,"SCHKADE, JEFF D",TARRANT,0,0,, ,,,,, ,     
513269452003228,RN103852174,"WATSON, SHANNON O",TARRANT,0,0,, ,,,,, ,     
827270122003228,RN103852364,"MASON, RONALD JEFFREY",TARRANT,0,0,, ,,,,, ,     
860270222003228,RN103852380,"ALVARADO, JOHN T",TARRANT,0,0,, ,,,,, ,     
374271612003228,RN103852661,"HENRY, ERIC W",TARRANT,0,0,, ,,,,, ,     
779272652003228,RN103852935,"RIVERA, LISA R",TARRANT,0,0,, ,,,,, ,     
352603332003228,RN103853248,"WARREN, DAVID M",TARRANT,0,0,, ,,,,, ,     
334604702003228,RN103853420,"SIMPSON, JAMES A JR",TARRANT,0,0,, ,,,,, ,     
592606342003228,RN103853594,"SMITH, ERICK B",TARRANT,0,0,, ,,,,, ,     
77607772003228,RN103853776,"SMITH, RAY HARLAN",TARRANT,0,0,, ,,,,, ,     
461610672003228,RN103854097,"WALKER, ROBERT L",TARRANT,0,0,, ,,,,, ,     
333611402003228,RN103854212,"SMITH, LESLIE",TARRANT,0,0,, ,,,,, ,     
677615122003228,RN103854709,"SMITH, DOUGLAS D II",TARRANT,0,0,, ,,,,,ARLINGTON,76002
173615542003228,RN103854782,"WALKER, RALPH LEE",TARRANT,0,0,, ,,,,, ,     
774617162003228,RN103854980,"WASSON, DAVID L",TARRANT,0,0,, ,,,,, ,     
381620162003228,RN103855268,"DICKEY, STEPHEN HOWARD",TARRANT,0,0,, ,,,,, ,     
191620242003228,RN103855284,"SMITH, RAYMOND JOHN",TARRANT,0,0,, ,,,,, ,     
922620482003228,RN103855326,"SMITH, PHILLIP LEE",TARRANT,0,0,, ,,,,,NORTH RICHLAND HILLS,76180
955623642003228,RN103855631,"SMITH, LONNIE S",TARRANT,0,0,, ,,,,, ,     
916625172003228,RN103855763,"AKERS, SHERREE",TARRANT,0,0,, ,,,,, ,     
165626212003228,RN103855904,"SMITH, RONALD STEVEN",TARRANT,0,0,, ,,,,, ,     
722626942003228,RN103856001,"JACKSON, HEATH L",TARRANT,0,0,, ,,,,, ,     
492633422003228,RN103856746,"SMITH, JESSIE ROLAND",TARRANT,0,0,, ,,,,, ,     
237634622003228,RN103856902,"SALAZAR, JESSE",TARRANT,0,0,, ,,,,, ,     
752635782003228,RN103857041,"WALKER, CHARLES",TARRANT,0,0,, ,,,,, ,     
456636302003228,RN103857090,"DENSON, JIMMIE J",TARRANT,0,0,, ,,,,, ,     
148636862003228,RN103857157,"SAMPAYO, GERMAN",TARRANT,0,0,, ,,,,, ,     
134330222003230,RN103857488,ELAN COATINGS,TARRANT,33,-97,FORT WORTH,"7543 Pebble Drive, Fort Worth, TX",7543 PEBBLE DR,FORT WORTH,TX,76118,FORT WORTH,76118
620334972003230,RN103857686,ABITIBI CONSOLIDATED RECYCLING DIVISION ARLINGTON,TARRANT,33,-97,ARLINGTON,FROM INTERSECTION OF HWY 360 & I-30 GO SOUTH ON HWY 360 TO DIVISION ST EXIT. HEADWEST ON DIVISION ST FOR 3/4  MILE TO MERIDIAN ST TURN N ON MERIDIAN ST OUR WAREHOUSE IS ON THE N.SIDE OF MERIDIAN ST.,1923 MERIDIAN ST,ARLINGTON,TX,76011,ARLINGTON,76011
387337452003230,RN103857793,JIM DANDY BOXES,TARRANT,33,-97,GRAND PRAIRIE, ,1322 W N CARRIER PKWY,GRAND PRAIRIE,TX,75050,GRAND PRAIRIE,75050
249341802003230,RN103858031,OREILLY AUTO PARTS 1066,TARRANT,33,-97,SAGINAW, ,641 N SAGINAW BLVD,SAGINAW,TX,76179,SAGINAW,76179
618342742003230,RN103858098,PENSKE LOGISTICS,TARRANT,33,-97,FORT WORTH, ,14900 FRYE RD,FORT WORTH,TX,76155,FORT WORTH,76155
352346302003230,RN103858304,POLLY-WEBB,TARRANT,33,-97,ARLINGTON, ,1111 MINERAL SPRINGS RD,ARLINGTON,TX,76001,ARLINGTON,76017
283586682003230,RN103860227,"RICHARDSON, ROBERT L JR",TARRANT,0,0,, ,,,,, ,     
939587842003230,RN103860458,"MILLER, RONALD B",TARRANT,0,0,, ,,,,, ,     
63588012003230,RN103860524,"REYES, ANTONIO",TARRANT,0,0,, ,,,,, ,     
932592012003230,RN103861159,101 INTERMODAL PARKWAY,TARRANT,0,0,,"Intermodal Facility Entry Gate
101 Intermodal Parkway",,,,,HASLET,     
881593742003230,RN103861480,"MCDANIEL, THOMAS B",TARRANT,0,0,, ,,,,, ,     
341594382003230,RN103861688,"STONE, KENNETH L",TARRANT,0,0,, ,,,,, ,     
847595072003230,RN103861886,"MORRISON, JACK D",TARRANT,0,0,, ,,,,,WHITE SETTLEMENT,76108
904595142003230,RN103861894,"MILLER, RICHARD DALE",TARRANT,0,0,, ,,,,, ,     
218595512003230,RN103861993,"JOHNSON, MICHAEL E",TARRANT,0,0,, ,,,,, ,     
761596312003230,RN103862173,"LABELLE, GARY G",TARRANT,0,0,, ,,,,, ,     
3596702003230,RN103862272,"TAYLOR, BOBBY R",TARRANT,0,0,, ,,,,, ,     
597599212003230,RN103862884,"PETERS, DAVID H",TARRANT,0,0,, ,,,,, ,     
950599782003230,RN103863007,"TERRY, DAVID L",TARRANT,0,0,, ,,,,, ,     
2599882003230,RN103863023,"SUTHERLAND, DOUGLAS RAY",TARRANT,0,0,, ,,,,, ,     
33599942003230,RN103863049,"CLINTON, ROBERT JACK",TARRANT,0,0,, ,,,,, ,     
171601382003230,RN103863510,"RILEY, ROBERT PATRICK",TARRANT,0,0,, ,,,,, ,     
606602062003230,RN103863742,"MILLER, JOHN R",TARRANT,0,0,, ,,,,, ,     
374602702003230,RN103863973,"JAMES, DAVID WESLEY",TARRANT,0,0,, ,,,,, ,     
511602922003230,RN103864039,"PHILLIPS, CHARLES LARRY",TARRANT,0,0,, ,,,,, ,     
531604452003230,RN103864435,"PAYNE, BARRY SHEA",TARRANT,0,0,, ,,,,,ROANOKE,76262
345605652003230,RN103864732,"MARTIN, ROBERT A",TARRANT,0,0,, ,,,,, ,     
564606012003230,RN103864823,"JENKINS, BILLY J",TARRANT,0,0,, ,,,,, ,     
63606942003230,RN103865036,"PEREZ, JUAN",TARRANT,0,0,, ,,,,, ,     
76606952003230,RN103865044,"MEYER, JOHN A",TARRANT,0,0,, ,,,,, ,     
601609132003230,RN103865705,"MORRIS, JAMES E",TARRANT,0,0,, ,,,,, ,     
39609832003230,RN103865879,"MCAFEE, ALBERT LAWRENCE",TARRANT,0,0,, ,,,,, ,     
53609842003230,RN103865887,"MARTINEZ, GREGORIO",TARRANT,0,0,, ,,,,, ,     
883611282003230,RN103866216,"TAYLOR, ROBERT B II",TARRANT,0,0,, ,,,,, ,     
988611482003230,RN103866257,"JOHNSON, DAVID A",TARRANT,0,0,, ,,,,, ,     
615612802003230,RN103866489,"MORROW, JOHN",TARRANT,0,0,, ,,,,, ,     
897613392003230,RN103866620,"MARTINEZ, JESUS",TARRANT,0,0,, ,,,,, ,     
24613612003230,RN103866703,"MCINTIRE, WILLIAM D",TARRANT,0,0,, ,,,,, ,     
956614832003230,RN103867032,"SUTTON, WILLIAM JESSE JR",TARRANT,0,0,, ,,,,, ,     
259616982003230,RN103867586,"MCKINNEY, CHARLES H",TARRANT,0,0,, ,,,,, ,     
941618112003230,RN103867859,"RUSSELL, JONATHAN M",TARRANT,0,0,, ,,,,, ,     
109619912003230,RN103868428,"BOYER, CATHY",TARRANT,0,0,, ,,,,, ,     
346620202003230,RN103868535,"PETTYJOHN, BRYANT E",TARRANT,0,0,, ,,,,, ,     
763620872003230,RN103868733,"LITTRELL, CHARLES A",TARRANT,0,0,, ,,,,, ,     
596622222003230,RN103869111,"MCCASLIN, MICHAEL L",TARRANT,0,0,, ,,,,, ,     
182288842003231,RN103869327,2849 PANHANDLE STREET,TARRANT,0,0,,vic. 2849 Panhandle Street,,,,,GRAPEVINE,76051
950483762003231,RN103869830,ALFORD REFRIGERATED WAREHOUSES,TARRANT,33,-97,FORT WORTH, ,350 GARDEN ACRES DR,FORT WORTH,TX,76140,FORT WORTH,76104
414489012003231,RN103870176,ARLINGTON JEF FBO,TARRANT,33,-97,ARLINGTON, ,5236 S COLLINS ST,ARLINGTON,TX,76018,ARLINGTON,76018
952494672003231,RN103870465,ARLINGTON JET FBO,TARRANT,33,-97,ARLINGTON, ,5080 S COLLINS ST,ARLINGTON,TX,76018,ARLINGTON,76018
274499852003231,RN103870754,QFC INDUSTRIES,TARRANT,32,-97,ARLINGTON, ,816 111TH ST,ARLINGTON,TX,76011,ARLINGTON,76011
784559492003231,RN103871380,VICINITY OF INDUSTRIAL PARK BLVD & BROWNING ST,TARRANT,0,0,,"3/4 MI W OF INDUSTRIAL PARK BLVD & BROWNING ST.  GO W ON 820N RUFE SNOW EXIT, TO DEAD END TURN RIGHT AND LEFT ON BROWNING.",,,,,NORTH RICHLAND HILLS,     
503576402003231,RN103871406,ARLINGTON TRUCK TERMINAL,TARRANT,33,-97,ARLINGTON, ,837 109TH ST,ARLINGTON,TX,76011,ARLINGTON,76011
626576642003231,RN103871463,YELLOW CAB,TARRANT,33,-97,FORT WORTH, ,2200 S RIVERSIDE DR,FORT WORTH,TX,76104,FORT WORTH,76104
116263332003232,RN103873717,"COSTNER, JOHN LANCE",TARRANT,0,0,, ,,,,, ,     
401263802003232,RN103873915,"HEROD, RENALDO M",TARRANT,0,0,, ,,,,,AZLE,76020
619264162003232,RN103874061,"ANDERSON, THOMAS H",TARRANT,0,0,, ,,,,,KELLER,76248
120264962003232,RN103874442,"JOHNSTON, WILLIAM W",TARRANT,0,0,, ,,,,, ,     
474265532003232,RN103874681,"CRABTREE, JOHN E",TARRANT,0,0,, ,,,,, ,     
508265582003232,RN103874715,"FLETCHER, DANIEL L",TARRANT,0,0,, ,,,,, ,     
577265662003232,RN103874764,"ROBERTS, TRACE",TARRANT,0,0,, ,,,,, ,     
906266092003232,RN103875019,"BAKER, JOHN D II",TARRANT,0,0,, ,,,,, ,     
43266322003232,RN103875126,"WILLIAMS, RONALD",TARRANT,0,0,, ,,,,, ,     
558267412003232,RN103875480,"LAWING, RICHARD",TARRANT,0,0,, ,,,,, ,     
315268502003232,RN103875977,"LAWRENCE, MARK LEE",TARRANT,0,0,, ,,,,, ,     
782269242003232,RN103876280,"AUSTIN, ROBERT B",TARRANT,0,0,, ,,,,, ,     
68269832003232,RN103876470,"HALE, WARREN BYRON",TARRANT,0,0,, ,,,,, ,     
95269862003232,RN103876496,"CRAWFORD, WILLIAM R",TARRANT,0,0,, ,,,,,ARLINGTON,76002
145269932003232,RN103876520,"CABRAL, SCOTT A",TARRANT,0,0,, ,,,,,FORT WORTH,76116
393270302003232,RN103876710,"YANCEY, HENRY",TARRANT,0,0,, ,,,,, ,     
972271122003232,RN103877122,"JONES, JERRY R",TARRANT,0,0,, ,,,,, ,     
901272362003232,RN103877809,"CLEMENTS, WILLIAM K JR",TARRANT,0,0,, ,,,,, ,     
40272562003232,RN103877916,"BASS, DANNY J",TARRANT,0,0,, ,,,,, ,     
519274012003232,RN103878575,"FOWLER, JAMES D",TARRANT,0,0,, ,,,,, ,     
242274412003232,RN103878773,"YOUNG, STEVEN DILLARD JR",TARRANT,0,0,, ,,,,, ,     
927274882003232,RN103879003,"ANDERSON, BRYAN LEE",TARRANT,0,0,, ,,,,,BURLESON,76028
440275592003232,RN103879367,"GRANT, JAMES S",TARRANT,0,0,, ,,,,, ,     
353275742003232,RN103879425,"HARRIS, JUSTIN",TARRANT,0,0,, ,,,,, ,     
287277312003232,RN103880167,"LONG, KEVIN WAYNE",TARRANT,0,0,, ,,,,, ,     
423278862003232,RN103880746,"LEE, MICHAEL J",TARRANT,0,0,, ,,,,, ,     
318279042003232,RN103880811,"EK, DAVID F",TARRANT,0,0,, ,,,,, ,     
418280402003232,RN103881439,"COLEMAN, SHERMAN L",TARRANT,0,0,, ,,,,, ,     
747281432003232,RN103881868,"WHORTON, ROBERT D",TARRANT,0,0,, ,,,,, ,     
479281832003232,RN103882056,"COX, JOE",TARRANT,0,0,, ,,,,,AZLE,76020
986282552003232,RN103882387,"ALLEN, DAVID W",TARRANT,0,0,, ,,,,, ,     
145283822003232,RN103882940,"GLOVER, MICHAEL D",TARRANT,0,0,, ,,,,, ,     
18284002003232,RN103883039,"BERNAL, MARIE E",TARRANT,0,0,, ,,,,, ,     
626285972003232,RN103883930,"GARRISON, STEWART A",TARRANT,0,0,, ,,,,, ,     
883286682003232,RN103884250,"JONES, BRYAN ANDREW",TARRANT,0,0,, ,,,,, ,     
309287482003232,RN103884573,"COUCH, DONALD",TARRANT,0,0,, ,,,,, ,     
113289112003232,RN103885323,"VAUGHN, R ALLEN",TARRANT,0,0,, ,,,,, ,     
659289712003232,RN103885612,"COOPER, KAYE",TARRANT,0,0,, ,,,,, ,     
156309272003232,RN103885760,"BIGGS, WILLIAM DAVID",TARRANT,0,0,, ,,,,,BEDFORD,76022
458418462003232,RN103886222,MACS SNACKS,TARRANT,33,-97,ARLINGTON, ,615 N GREAT SOUTHWEST PKWY,ARLINGTON,TX,76011,ARLINGTON,76011
656419722003232,RN103886396,AAA INDUSTRIAL CHROMIUM,TARRANT,33,-97,FORT WORTH, ,2416 WHITMORE ST,FORT WORTH,TX,76107,FORT WORTH,76107
901424522003232,RN103887030,POLI AIRCRAFT SERVICE,TARRANT,33,-97,FORT WORTH, ,3901 FALCON WAY W,FORT WORTH,TX,76106,FORT WORTH,76106
808427552003232,RN103887303,GENERATOR SET 324-901,TARRANT,33,-97,,PORTABLE,,,,,SOUTHLAKE,76092
803427552003232,RN103887311,CONSOLIDATED FREIGHTWAYS,TARRANT,33,-97,FORT WORTH, ,401 CAREY ST,FORT WORTH,TX,76119,FORT WORTH,76119
410430462003232,RN103887592,MARK IV,TARRANT,33,-97,FORT WORTH, ,4001 MARK IV PKWY,FORT WORTH,TX,76106,FORT WORTH,76106
755432232003232,RN103887733,SHIPPERS WEARHOUSE SCJ WAREHOUSE OPERATION FORT WORTH,TARRANT,33,-97,FORT WORTH,"850 Transport Dr, Fort Worth, TX",850 TRANSPORT DR,FORT WORTH,TX,76177,FORT WORTH,76177
206598512003232,RN103888525,NORTHFIELD DISTRIBUTION CENTER II,TARRANT,33,-97,GRAPEVINE, ,506 E DALLAS RD,GRAPEVINE,TX,76051,GRAPEVINE,76051
469603792003232,RN103888798,"MARTEL, ALVARO",TARRANT,0,0,, ,,,,, ,     
942605072003232,RN103889093,"ROSS, MICHAEL D",TARRANT,0,0,, ,,,,, ,     
735605402003232,RN103889242,"CAMPOS, AMOS",TARRANT,0,0,, ,,,,, ,     
552607662003232,RN103889929,"AUSTIN, ROBERT HARLAN",TARRANT,0,0,, ,,,,, ,     
537607682003232,RN103889937,"MOORE, RONALD J",TARRANT,0,0,, ,,,,, ,     
522607702003232,RN103889945,"HUFFMAN, DOUG J",TARRANT,0,0,, ,,,,, ,     
954608922003232,RN103890299,"BROWN, WILLIAM MORRIS",TARRANT,0,0,, ,,,,, ,     
835609192003232,RN103890380,"PEREZ, JUAN",TARRANT,0,0,, ,,,,, ,     
758609392003232,RN103890430,"WILLIAMS, MICHAEL D",TARRANT,0,0,, ,,,,, ,     
577609772003232,RN103890554,"SMITH, MICHAEL TODD",TARRANT,0,0,, ,,,,, ,     
15610662003232,RN103890844,"WILLMOTT, BRYAN",TARRANT,0,0,, ,,,,, ,     
655611202003232,RN103891081,"WALKER, JIMMY D",TARRANT,0,0,, ,,,,, ,     
566611362003232,RN103891149,"CHAMBERS, FREDRICK C",TARRANT,0,0,, ,,,,, ,     
938612792003232,RN103891545,"MARTIN, JUDY K",TARRANT,0,0,, ,,,,,AZLE,76020
478613692003232,RN103891842,"VAUGHN, RICHARD P",TARRANT,0,0,, ,,,,, ,     
737273682003233,RN103892519,INNISBROOK PLACE PHASE 1,TARRANT,33,-97,FORT WORTH,800 E OF BOWMANROBERTS ON WJ BOAZ RD FORTWORTH,6030 WJ BOAZ RD,FORT WORTH,TX,76179,FORT WORTH,76179
992274172003233,RN103892626,HARVEST RIDGE PHASE 2B,TARRANT,33,-97,,NE CORNER KELLER HASLET ON CAYLORN,,,,,KELLER,76248
72274302003233,RN103892675,TRAILS OF WILLOW CREEK,TARRANT,32,-97,,LOCATED ON SW CORNER SYCAMORE SCHOOL RD AND UPRR,,,,,FORT WORTH,76134
192274702003233,RN103892733,ECHO LAKE PARK,TARRANT,33,-97,,LOCATED ON THE INTERSECTION OF ECHO LAKE DRIVE N AND SOUTH FREEWAY 35 W,,,,,FORT WORTH,76110
